id;SoldToNumber;SoldToName;ShipToNumber;ShipToName;ShipToCity;ShipToCountry;Product;SellerNumber;SellerName;CMSCNumber;CMSCName
1965;1191402;Borchers sas;2132612;Borchers sas;Castres;France;Isononanoic Acid;60056;Vincent Larger;101000;Milouda El Baghdadi
1966;1191411;China Jiangsu International Economi;2132622;China Jiangsu International Economi;SHANGHAI;China;TMP;60009;Eddie Chen;100934;Jewel Chew
1967;1191411;China Jiangsu International Economi;2132622;China Jiangsu International Economi;SHANGHAI;China;TMP;60009;Eddie Chen;101054;Valerie Quek
1968;1191411;China Jiangsu International Economi;2132622;China Jiangsu International Economi;SHANGHAI;China;Pelargonic Acid;60009;Eddie Chen;100934;Jewel Chew
1969;1191411;China Jiangsu International Economi;2132622;China Jiangsu International Economi;SHANGHAI;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1970;1191411;China Jiangsu International Economi;2132622;China Jiangsu International Economi;SHANGHAI;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1971;1191411;China Jiangsu International Economi;2134389;China Jiangsu International Economi;Nanjing;China;L9-TMP;60009;Eddie Chen;101054;Valerie Quek
1972;1191411;China Jiangsu International Economi;2134389;China Jiangsu International Economi;Nanjing;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1973;1191411;China Jiangsu International Economi;2134389;China Jiangsu International Economi;Nanjing;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1974;1191411;China Jiangsu International Economi;2134389;China Jiangsu International Economi;Nanjing;China;Isobutyric Acid;60009;Eddie Chen;101054;Valerie Quek
1975;1191411;China Jiangsu International Economi;2137268;China Jiangsu International Economi;Huangpu;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1976;1191411;China Jiangsu International Economi;2137696;China Jiangsu International Economi;Huangpu New Port;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1977;1191411;China Jiangsu International Economi;2137696;China Jiangsu International Economi;Huangpu New Port;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
1978;1191413;Total Especialidades Argentina S.A.;2132625;Total Especialidades Argentina S.A.;Buenos Aires;Argentina;Isononanoic Acid;60066;Rodrigo Valente;100999;Jesica Analía Gómez
1979;1191416;Deurowood Produktions GmbH;2132631;Deurowood Produktions GmbH;Hard;Austria;2-Ethyl Hexanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
1980;1191426;Aroma Rise S.A.;2132648;Aroma Rise S.A.;Onesti;Romania;N-Butyraldehyde;60050;Christian Kneist;100091;Nicole Krawczyk
1981;1191426;Aroma Rise S.A.;2132648;Aroma Rise S.A.;Onesti;Romania;Propionaldehyde;60050;Christian Kneist;100091;Nicole Krawczyk
1982;1191426;Aroma Rise S.A.;2132648;Aroma Rise S.A.;Onesti;Romania;Nonanal;60050;Christian Kneist;100091;Nicole Krawczyk
1983;1191427;McLAUGHLIN GORMLEY KING CO;2132649;McLAUGHLIN GORMLEY KING CO;CHASKA;USA;2-Ethylhexylamine;60164;Caleb Johnson;100038;Sarah L. Sanchez
1984;1191435;PRIVI ORGANICS INDIA LIMITED;2132655;PRIVI ORGANICS INDIA LIMITED;Raigad, Maharashtra;India;Propionaldehyde;60191;Cedric Chua;100909;Fiona Tan
1985;1191441;Telko Oy;2132666;Telko Oy;Rauma;Finland;N-Butanol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
1986;1191441;Telko Oy;2132666;Telko Oy;Rauma;Finland;I-Butanol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
1987;1191441;Telko Oy;2132666;Telko Oy;Rauma;Finland;N-Butyl Acetate;60005;Andrew Lawson;101064;Anna-Lena Niewerth
1988;1191441;Telko Oy;2135972;TELKO UKRAINE;KYIV;Ukraine;N-Butyl Acetate;60050;Christian Kneist;101064;Anna-Lena Niewerth
1989;1191441;Telko Oy;2137426;FLLC TELKO;Minsk;Belarus;N-Butyl Acetate;60005;Andrew Lawson;101064;Anna-Lena Niewerth
1990;1191452;Distribuidora Quimica Mexicana;2132676;DISTRIBUIDORA QUIMICA MEXICANA;CUATITLAN IZCALLI;Mexico;N-Propanol;60186;Pablo Ortiz;100982;Noemi Vazquez Moreno
1991;1191452;Distribuidora Quimica Mexicana;2132676;DISTRIBUIDORA QUIMICA MEXICANA;CUATITLAN IZCALLI;Mexico;2-Ethyl Hexanol;60186;Pablo Ortiz;100982;Noemi Vazquez Moreno
1992;1191452;Distribuidora Quimica Mexicana;2132676;DISTRIBUIDORA QUIMICA MEXICANA;CUATITLAN IZCALLI;Mexico;N-Propyl Acetate;60186;Pablo Ortiz;100982;Noemi Vazquez Moreno
1993;1191452;Distribuidora Quimica Mexicana;2132676;DISTRIBUIDORA QUIMICA MEXICANA;CUATITLAN IZCALLI;Mexico;N-Butyl Acetate;60186;Pablo Ortiz;100982;Noemi Vazquez Moreno
1994;1191453;Proviron Functional Chemicals N.V.;2133066;Proviron Functional Chemicals N.V.;Oostende;Belgium;N-Butanol;60051;Johan Rinckhout;100091;Nicole Krawczyk
1995;1191453;Proviron Functional Chemicals N.V.;2133066;Proviron Functional Chemicals N.V.;Oostende;Belgium;Butyric Acid;60051;Johan Rinckhout;100091;Nicole Krawczyk
1996;1191453;Proviron Functional Chemicals N.V.;2133066;Proviron Functional Chemicals N.V.;Oostende;Belgium;Butylamine;60051;Johan Rinckhout;100091;Nicole Krawczyk
1997;1191454;Mitsubishi Gas Chemical Europe GmbH;2132678;Sojitz Europe plc;Düsseldorf;Germany;Neopentyl Glycol;60071;Satoshi Inada;100944;Sabrina Becker
1998;1191454;Mitsubishi Gas Chemical Europe GmbH;2132821;Mitsubishi Gas Chemical Europe GmbH;Kallo (Antwerpen);Belgium;Neopentyl Glycol;60071;Satoshi Inada;100944;Sabrina Becker
1999;1191454;Mitsubishi Gas Chemical Europe GmbH;2137282;Chori Europe GmbH;Neu-Isenburg;Germany;Neopentyl Glycol;60071;Satoshi Inada;100944;Sabrina Becker
2000;1191461;Total Additifs ET;2132686;ACS Givors UE ADD;Givors;France;2-Ethyl Hexanol;60056;Vincent Larger;101000;Milouda El Baghdadi
2001;1191466;Allnex Germany GmbH;2132691;Allnex Germany GmbH;Hamburg;Germany;Neopentyl Glycol;60051;Johan Rinckhout;100944;Sabrina Becker
2002;1191466;Allnex Germany GmbH;2132691;Allnex Germany GmbH;Hamburg;Germany;N-Butanol;60051;Johan Rinckhout;100944;Sabrina Becker
2003;1191466;Allnex Germany GmbH;2132691;Allnex Germany GmbH;Hamburg;Germany;N-Butyl Acetate;60051;Johan Rinckhout;100944;Sabrina Becker
2004;1191466;Allnex Germany GmbH;2132691;Allnex Germany GmbH;Hamburg;Germany;TCD Alcohol;60051;Johan Rinckhout;100944;Sabrina Becker
2005;1191466;Allnex Germany GmbH;2132692;Allnex Germany GmbH;Wiesbaden;Germany;N-Butanol;60051;Johan Rinckhout;100944;Sabrina Becker
2006;1191466;Allnex Germany GmbH;2132692;Allnex Germany GmbH;Wiesbaden;Germany;I-Butanol;60051;Johan Rinckhout;100944;Sabrina Becker
2007;1191473;CHEMCOLOUR INDUSTRIES (NZ) LTD.;2132708;CHEMCOLOUR INDUSTRIES (NZ) LTD.;AUCKLAND;New Zealand;2-Ethylhexanoic Acid;60191;Cedric Chua;101054;Valerie Quek
2008;1191476;SOLVCHEM INTERNATIONAL;2132700;SOLVCHEM INTERNATIONAL;PEARLAND;USA;N-Propanol;60137;Bill Parker;101059;Laura Couto Junqueira
2009;1191476;SOLVCHEM INTERNATIONAL;2132700;SOLVCHEM INTERNATIONAL;PEARLAND;USA;N-Propyl Acetate;60137;Bill Parker;101059;Laura Couto Junqueira
2010;1191476;SOLVCHEM INTERNATIONAL;2132700;SOLVCHEM INTERNATIONAL;PEARLAND;USA;N-Butyl Acetate;60137;Bill Parker;101059;Laura Couto Junqueira
2011;1191476;SOLVCHEM INTERNATIONAL;2132700;SOLVCHEM INTERNATIONAL;PEARLAND;USA;I-Butyl Acetate;60137;Bill Parker;101059;Laura Couto Junqueira
2012;1191476;SOLVCHEM INTERNATIONAL;2132703;SOLVCHEM INTERNATIONAL;HOUSTON;USA;N-Propanol;60137;Bill Parker;101059;Laura Couto Junqueira
2013;1191482;HITACHI KASEI SHOJI CO.,LTD;2135623;Hitachi Chemical  Yamazaki plant;Hitachi-shi, Ibaraki;Japan;TMP;60071;Satoshi Inada;100287;Fumiko Nagata
2014;1191482;HITACHI KASEI SHOJI CO.,LTD;2136151;ISOBE TRANSPORTATION WAREHOUSE CO.,;Yatomi-city, Aichi;Japan;TMP;60071;Satoshi Inada;100287;Fumiko Nagata
2015;1191488;Asociacion de Cooperativas;2132730;Asociacion de Cooperativas;Capital Federal;Argentina;Isopropylamine;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2016;1191491;SOLUTIA EUROPE SPRL/BVBA ANTWERP;2132731;Oiltanking Terminal Antwerp;Antwerpen;Belgium;N-Butyraldehyde;60005;Andrew Lawson;100091;Nicole Krawczyk
2017;1191503;ICC Handels AG;2132748;ICC Handels AG;Local Port;China;2-Ethyl Hexanol;60004;Rudolf Pohl;100979;Christian Biegierz
2018;1191503;ICC Handels AG;2134136;ICC Handels AG;Local Port;South Korea;I-Butanol;60004;Rudolf Pohl;100979;Christian Biegierz
2019;1191503;ICC Handels AG;2134136;ICC Handels AG;Local Port;South Korea;2-Ethyl Hexanol;60004;Rudolf Pohl;100979;Christian Biegierz
2020;1191503;ICC Handels AG;2137285;Rubis Terminal;Botlek-Rotterdam;Netherlands;2-Ethyl Hexanol;60004;Rudolf Pohl;100979;Christian Biegierz
2021;1191507;Akpa Kimya Sanayi ve Ticaret A.S.;2132755;Akpa Kimya Sanayi ve Ticaret A.S.;Muratli, Tekirdag;Turkey;2-Ethylhexanoic Acid;60025;Bodo Ott;100964;Yvonne Vogelsang
2022;1191507;Akpa Kimya Sanayi ve Ticaret A.S.;2132755;Akpa Kimya Sanayi ve Ticaret A.S.;Muratli, Tekirdag;Turkey;Propionic Acid;60025;Bodo Ott;100964;Yvonne Vogelsang
2023;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;L9-TMP;60050;Christian Kneist;101064;Anna-Lena Niewerth
2024;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;3G8;60050;Christian Kneist;101064;Anna-Lena Niewerth
2025;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;Oxsoft DOA;60050;Christian Kneist;101064;Anna-Lena Niewerth
2026;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;Oxsoft TOTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2027;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;TNTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2028;1191516;Krahn Chemie GmbH;2132772;Krahn Chemie GmbH;Hamburg;Germany;Oxsoft Gpo;60050;Christian Kneist;101064;Anna-Lena Niewerth
2029;1191516;Krahn Chemie GmbH;2134141;Krahn Chemie GmbH;Oosterhout;Netherlands;Oxsoft DOA;60050;Christian Kneist;101064;Anna-Lena Niewerth
2030;1191516;Krahn Chemie GmbH;2134141;Krahn Chemie GmbH;Oosterhout;Netherlands;Oxsoft TOTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2031;1191516;Krahn Chemie GmbH;2134141;Krahn Chemie GmbH;Oosterhout;Netherlands;TNTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2032;1191516;Krahn Chemie GmbH;2134141;Krahn Chemie GmbH;Oosterhout;Netherlands;Oxsoft Gpo;60050;Christian Kneist;101064;Anna-Lena Niewerth
2033;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;L9-TMP;60050;Christian Kneist;101064;Anna-Lena Niewerth
2034;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;3G8;60050;Christian Kneist;101064;Anna-Lena Niewerth
2035;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;Oxsoft DOA;60050;Christian Kneist;101064;Anna-Lena Niewerth
2036;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;Oxsoft TOTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2037;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;OXBLUE ATBC;60050;Christian Kneist;101064;Anna-Lena Niewerth
2038;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;OXBLUE DOSX;60050;Christian Kneist;101064;Anna-Lena Niewerth
2039;1191516;Krahn Chemie GmbH;2136576;Schenker Deutschland AG;Wuppertal;Germany;TNTM;60050;Christian Kneist;101064;Anna-Lena Niewerth
2040;1191516;Krahn Chemie GmbH;2137609;INEOS Compounds Switzerland AG;SINS;Switzerland;Oxsoft Gpo;60050;Christian Kneist;101064;Anna-Lena Niewerth
2041;1191521;Rhodia Poliamida e Especialidades L;2132776;Rhodia Poliamida e Especialidades L;Paulinia;Brazil;N-Propanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2042;1191533;Kansai Altan Boya San. ve Tic. AS;2132789;Kansai Altan Boya San. ve Tic. AS;Kemalpasa,Izmir;Turkey;N-Butyl Acetate;60005;Andrew Lawson;100964;Yvonne Vogelsang
2043;1191533;Kansai Altan Boya San. ve Tic. AS;2132797;Kansai Altan Boya San. ve Tic. AS;Kemalpasa,Izmir;Turkey;Isononanoic Acid;60005;Andrew Lawson;100964;Yvonne Vogelsang
2044;1191547;Sekisui S-LEC America, LLC;2132803;Sekisui S-LEC America, LLC;Winchester;USA;3G8;60048;Katharina Rogers;100979;Christian Biegierz
2045;1191558;DSM Resins BV;2133087;DSM Resins BV;Hoek van Holland;Netherlands;Neopentyl Glycol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2046;1191558;DSM Resins BV;2133087;DSM Resins BV;Hoek van Holland;Netherlands;TCD Alcohol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2047;1191559;Linpac Packaging Pontivy S.A.S.;2132816;Linpac Packaging Pontivy S.A.S.;Noyal Pontivy;France;Oxsoft DOA;60146;Patrick Neumann;101000;Milouda El Baghdadi
2048;1191578;ICL-IP Terneuzen, B.V;2132841;ICL-IP Terneuzen bv;Terneuzen;Netherlands;N-Butanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2049;1191578;ICL-IP Terneuzen, B.V;2132841;ICL-IP Terneuzen bv;Terneuzen;Netherlands;N-Propanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2050;1191582;SEKISUI S-LEC (THAILAND) CO., LTD.;2132854;SEKISUI S-LEC (THAILAND) CO., LTD.;Laem Chabang;Thailand;3G8;60048;Katharina Rogers;100909;Fiona Tan
2051;1191583;Arkema;2133933;Arkema France VSP;Rieux;France;TCD Alcohol;60056;Vincent Larger;101000;Milouda El Baghdadi
2052;1191583;Arkema;2133933;Arkema France VSP;Rieux;France;TCD Alcohol M;60056;Vincent Larger;101000;Milouda El Baghdadi
2053;1191583;Arkema;2137422;Arkema France;Saint-Laurent-Blangy;France;Octylamine;60056;Vincent Larger;101000;Milouda El Baghdadi
2054;1191587;Schill + Seilacher Struktol GmbH;2132894;Schill + Seilacher Struktol GmbH;Hamburg;Germany;L9-TMP;60048;Katharina Rogers;101089;Silke Gertz
2055;1191587;Schill + Seilacher Struktol GmbH;2132894;Schill + Seilacher Struktol GmbH;Hamburg;Germany;3G8;60048;Katharina Rogers;101089;Silke Gertz
2056;1191587;Schill + Seilacher Struktol GmbH;2132894;Schill + Seilacher Struktol GmbH;Hamburg;Germany;Pelargonic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
2057;1191587;Schill + Seilacher Struktol GmbH;2132894;Schill + Seilacher Struktol GmbH;Hamburg;Germany;Pelargonic Acid;60048;Katharina Rogers;101089;Silke Gertz
2058;1191587;Schill + Seilacher Struktol GmbH;2132894;Schill + Seilacher Struktol GmbH;Hamburg;Germany;2-Ethylhexanoic Acid;60048;Katharina Rogers;101089;Silke Gertz
2059;1191587;Schill + Seilacher Struktol GmbH;2136190;BÜFA Chemikalien GmbH & Co. KG;Hude-Altmoorhausen;Germany;2-Ethylhexanoic Acid;60048;Katharina Rogers;101089;Silke Gertz
2060;1191588;Cytec Industries B.V.;2132895;Kemira Rotterdam B.V.;Rotterdam-Bottlek;Netherlands;2-Ethyl Hexanol;60056;Vincent Larger;101074;Gianpaolo Cecala
2061;1191591;Brenntag Latin-America Inc;2134264;Brenntag Latin America, Inc.;Houston;USA;N-Butanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
2062;1191591;Brenntag Latin-America Inc;2134264;Brenntag Latin America, Inc.;Houston;USA;I-Butanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
2063;1191591;Brenntag Latin-America Inc;2134264;Brenntag Latin America, Inc.;Houston;USA;N-Propanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
2064;1191591;Brenntag Latin-America Inc;2134264;Brenntag Latin America, Inc.;Houston;USA;N-Propyl Acetate;60186;Pablo Ortiz;101014;Nelcy Dettmann
2065;1191591;Brenntag Latin-America Inc;2134264;Brenntag Latin America, Inc.;Houston;USA;Pelargonic Acid;60186;Pablo Ortiz;101014;Nelcy Dettmann
2066;1191591;Brenntag Latin-America Inc;2134373;BRENNTAG LATIN AMERICA;SEABROOK;USA;N-Propanol;60186;Pablo Ortiz;101014;Nelcy Dettmann
2067;1191591;Brenntag Latin-America Inc;2137367;QUIMICA NAVA SAC;SANTA CLARA, ATE, LIMA;Peru;2-Ethyl Hexanol;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2068;1191592;Kalan S.A.S.;2132898;Kalan S.A.S.;Saint Thuriau;France;Oxsoft DOA;60146;Patrick Neumann;101000;Milouda El Baghdadi
2069;1191593;Evonik Italia S.r.L;2132899;Evonik Italia S.r.L;Pandino;Italy;2-Ethyl Hexanol;60048;Katharina Rogers;100924;Riccardo Avanzato
2070;1191596;SGP;2134411;Societe Generale des Plastifiants;Radès;Tunisia;2-Ethyl Hexanol;60025;Bodo Ott;100964;Yvonne Vogelsang
2071;1191599;TRONOX LLC;2132920;Tronox LLC;Hamilton;USA;TMP;60137;Bill Parker;100038;Sarah L. Sanchez
2072;1191612;BEST VALUE CHEM PVT LTD;2132937;BEST VALUE CHEM PVT LTD-UNIT 2;Vadodara;India;Isobutyric Acid;60191;Cedric Chua;100909;Fiona Tan
2073;1191622;Silo SpA;2132955;Silo SpA;Firenze;Italy;Heptanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2074;1191622;Silo SpA;2132955;Silo SpA;Firenze;Italy;Pelargonic Acid;60065;Giorgio Sassi;101059;Laura Couto Junqueira
2075;1191622;Silo SpA;2132955;Silo SpA;Firenze;Italy;Butyric Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2076;1191631;NOCIL LIMITED;2132971;NOCIL LIMITED;NHAVA SHEVA;India;Dibutylamine;60191;Cedric Chua;100909;Fiona Tan
2077;1191639;TECNIFOS S.A.;2132985;TECNIFOS S.A.C.I.F.I.A.;BUENOS AIRES;Argentina;TMP;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2078;1191639;TECNIFOS S.A.;2137256;TECNIFOS S.A;Buenos Aires;Argentina;TMP;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2079;1191646;Vivochem BV;2132994;Vivochem BV;Almelo;Netherlands;Isononanoic Acid;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2080;1191646;Vivochem BV;2132994;Vivochem BV;Almelo;Netherlands;Propionic Acid;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2081;1191651;Nufarm S.A.;2132997;Nufarm S.A.;Buenos Aires;Argentina;Isopropylamine;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2082;1191660;PENPET Petrochemical Trading GmbH;2133337;PENPET Petrochemical Trading GmbH;Hamburg;Germany;N-Butanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2083;1191660;PENPET Petrochemical Trading GmbH;2133337;PENPET Petrochemical Trading GmbH;Hamburg;Germany;I-Butanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2084;1191660;PENPET Petrochemical Trading GmbH;2133337;PENPET Petrochemical Trading GmbH;Hamburg;Germany;2-Ethyl Hexanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2085;1191663;Solvay Fluores France S.A.S.;2133031;Solvay Fluores France;Tavaux;France;Tributylamine;60056;Vincent Larger;101000;Milouda El Baghdadi
2086;1191663;Solvay Fluores France S.A.S.;2133886;Solvay Fluores France;Tavaux;France;Tributylamine;60056;Vincent Larger;101000;Milouda El Baghdadi
2087;1191671;Cabopol - Polymer Compounds, S.A.;2136382;Cabopol Polymer Compounds SA.;Calvaria de Cima;Portugal;TNTM;60055;Joan Bardina Tomas;101039;Diana Onac
2088;1191673;ASCENZA AGRO SA;2133049;ASCENZA AGRO SA;Setúbal;Portugal;Isopropylamine;60055;Joan Bardina Tomas;101039;Diana Onac
2089;1191674;Oxyde Belgium B.V.B.A.;2137891;Vopak Terminal Botlek;Rotterdam-Botlek;Netherlands;N-Butanol;60004;Rudolf Pohl;100091;Nicole Krawczyk
2090;1191688;Allnex Austria GmbH;2133065;Allnex Austria GmbH;Werndorf;Austria;Neopentyl Glycol;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
2091;1191688;Allnex Austria GmbH;2133065;Allnex Austria GmbH;Werndorf;Austria;N-Butanol;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
2092;1191688;Allnex Austria GmbH;2133065;Allnex Austria GmbH;Werndorf;Austria;N-Butyl Acetate;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
2093;1191688;Allnex Austria GmbH;2133065;Allnex Austria GmbH;Werndorf;Austria;TCD Alcohol;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
2094;1191688;Allnex Austria GmbH;2133065;Allnex Austria GmbH;Werndorf;Austria;Isononanoic Acid;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
2095;1191707;Gruppo Fabbri Vignola S.p.A.;2133115;Gruppo Fabbri Vignola S.p.A.;Vignola;Italy;Oxsoft DOA;60146;Patrick Neumann;100924;Riccardo Avanzato
2096;1191711;3M;2133116;3M;Cordova;USA;Tributylamine;60164;Caleb Johnson;100038;Sarah L. Sanchez
2097;1191716;EVEPHON ENTERPRISE CO LTD;2133127;EVEPHON ENTERPRISE CO LTD;SHANGHAI;China;1,3-Butylene Glycol;60009;Eddie Chen;100947;Beranice Seah
2098;1191718;GULF Chemicals International Corp.;2134077;Gulf Chemical International Corp.;Laredo;USA;1,3-Butylene Glycol;60141;Jacqueline Threadgill;100113;Rebecca Stokes
2099;1191721;Gummiwerk Kraiburg GmbH & Co KG;2133264;Gummiwerk Kraiburg GmbH & Co KG;Waldkraiburg;Germany;3G8;60050;Christian Kneist;101089;Silke Gertz
2100;1191726;PT Narda Tita;2133152;PT Narda Tita;Jakarta;Indonesia;Butyric Acid;60191;Cedric Chua;100909;Fiona Tan
2101;1191735;YASHO INDUSTRIES PVT. LTD;2133166;YASHO INDUSTRIES PVT. LTD;GIDC, VAPI;India;Dibutylamine;60191;Cedric Chua;100909;Fiona Tan
2102;1191735;YASHO INDUSTRIES PVT. LTD;2133166;YASHO INDUSTRIES PVT. LTD;GIDC, VAPI;India;Di 2 Ethylhexylamine;60191;Cedric Chua;100909;Fiona Tan
2103;1191735;YASHO INDUSTRIES PVT. LTD;2137694;YASHO INDUSTRIES PVT. LTD;VAPI, GUJARAT;India;Dibutylamine;60191;Cedric Chua;100909;Fiona Tan
2104;1191737;Krahn Chemie Polska Sp.zo.o.;2133167;Krahn Chemie Polska Sp.zo.o.;Poznan;Poland;Oxsoft DOA;60050;Christian Kneist;100091;Nicole Krawczyk
2105;1191737;Krahn Chemie Polska Sp.zo.o.;2133167;Krahn Chemie Polska Sp.zo.o.;Poznan;Poland;OXBLUE DOSX;60050;Christian Kneist;100091;Nicole Krawczyk
2106;1191737;Krahn Chemie Polska Sp.zo.o.;2133167;Krahn Chemie Polska Sp.zo.o.;Poznan;Poland;Oxsoft Gpo;60050;Christian Kneist;100091;Nicole Krawczyk
2107;1191741;Croda Europe Ltd.;2133177;Croda Europe Ltd.;Gouda;Netherlands;2-Ethyl Hexanol;60005;Andrew Lawson;101074;Gianpaolo Cecala
2108;1191741;Croda Europe Ltd.;2133177;Croda Europe Ltd.;Gouda;Netherlands;Heptanoic Acid;60005;Andrew Lawson;101074;Gianpaolo Cecala
2109;1191741;Croda Europe Ltd.;2133187;Croda Iberica, S.A.;Fogars de la Selva;Spain;Heptanoic Acid;60139;Tim Rickert;101074;Gianpaolo Cecala
2110;1191741;Croda Europe Ltd.;2133187;Croda Iberica, S.A.;Fogars de la Selva;Spain;2-Ethylhexanoic Acid;60139;Tim Rickert;101074;Gianpaolo Cecala
2111;1191741;Croda Europe Ltd.;2133187;Croda Iberica, S.A.;Fogars de la Selva;Spain;Isononanoic Acid;60139;Tim Rickert;101074;Gianpaolo Cecala
2112;1191741;Croda Europe Ltd.;2133187;Croda Iberica, S.A.;Fogars de la Selva;Spain;Valeric Acid;60139;Tim Rickert;101074;Gianpaolo Cecala
2113;1191741;Croda Europe Ltd.;2133189;Croda Chocques SAS;Chocques;France;C13/C15 Amine;60005;Andrew Lawson;101074;Gianpaolo Cecala
2114;1191741;Croda Europe Ltd.;2134265;Croda Europe Ltd;Hull;United Kingdom;Pelargonic Acid;60005;Andrew Lawson;101059;Laura Couto Junqueira
2115;1191741;Croda Europe Ltd.;2134265;Croda Europe Ltd;Hull;United Kingdom;Di 2 Ethylhexylamine;60005;Andrew Lawson;101074;Gianpaolo Cecala
2116;1191741;Croda Europe Ltd.;2134265;Croda Europe Ltd;Hull;United Kingdom;Octylamine;60005;Andrew Lawson;101074;Gianpaolo Cecala
2117;1191741;Croda Europe Ltd.;2134265;Croda Europe Ltd;Hull;United Kingdom;Butylamine;60005;Andrew Lawson;101074;Gianpaolo Cecala
2118;1191743;Fuchs Schmierstoffe GmbH;2133190;Fuchs Schmierstoffe GmbH;Mannheim;Germany;Isononanoic Acid;60048;Katharina Rogers;101089;Silke Gertz
2119;1191744;Schramm Coatings GmbH;2133191;Schramm Coatings GmbH;Offenbach;Germany;N-Butyl Acetate;60005;Andrew Lawson;100944;Sabrina Becker
2120;1191744;Schramm Coatings GmbH;2133191;Schramm Coatings GmbH;Offenbach;Germany;TCD Alcohol;60005;Andrew Lawson;100944;Sabrina Becker
2121;1191751;Donauchem GmbH;2133193;Donauchem GmbH;Wien;Austria;N-Butanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2122;1191751;Donauchem GmbH;2133193;Donauchem GmbH;Wien;Austria;N-Propanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2123;1191751;Donauchem GmbH;2133193;Donauchem GmbH;Wien;Austria;N-Propyl Acetate;60050;Christian Kneist;101064;Anna-Lena Niewerth
2124;1191751;Donauchem GmbH;2133193;Donauchem GmbH;Wien;Austria;N-Butyl Acetate;60050;Christian Kneist;101064;Anna-Lena Niewerth
2125;1191751;Donauchem GmbH;2134934;Rembrandtin Lack GmbH Nfg. KG;Wien;Austria;N-Butanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
2126;1191751;Donauchem GmbH;2135981;Donauchem GmbH;Zwentendorf;Austria;I-Butanol;60050;Christian Kneist;101064;Anna-Lena Niewerth
