id;SoldToNumber;SoldToName;ShipToNumber;ShipToName;ShipToCity;ShipToCountry;Product;SellerNumber;SellerName;CMSCNumber;CMSCName
1986;1190591;KOBATA SANGYO CO., LTD.;2130461;SUMITOMO CHEMICAL MISAWA WORKS;MISAWA-CITY;Japan;Propionaldehyde;60073;Keisuke Itakura;100287;Fumiko Nagata
1987;1190595;Momentive Performance Materials Gmb;2001353;Momentive Performance Materials;Leverkusen;Germany;Tributylamine;60048;Katharina Rogers;101089;Silke Gertz
1988;1190595;Momentive Performance Materials Gmb;2133862;Momentive Performance Materials Gmb;Termoli CB;Italy;2-Ethyl Hexanol;60005;Andrew Lawson;101089;Silke Gertz
1989;1190604;ERDOGMUS PARFUM SANAYI-HUSEYIN ERDO;2135661;ERDOGMUS PARFUM SANAYI-HUSEYIN ERDO;Istanbul;Turkey;TCD Alcohol;60025;Bodo Ott;100964;Yvonne Vogelsang
1990;1190605;Dollmar S.p.A;2130485;Dollmar S.p.A;Peschiera Borromeo;Italy;N-Butanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
1991;1190605;Dollmar S.p.A;2130485;Dollmar S.p.A;Peschiera Borromeo;Italy;I-Butanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
1992;1190605;Dollmar S.p.A;2130485;Dollmar S.p.A;Peschiera Borromeo;Italy;N-Propanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
1993;1190605;Dollmar S.p.A;2130485;Dollmar S.p.A;Peschiera Borromeo;Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
1994;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;N-Butyraldehyde;60065;Giorgio Sassi;100924;Riccardo Avanzato
1995;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;N-Propyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
1996;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;3G8;60146;Patrick Neumann;100924;Riccardo Avanzato
1997;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;Oxsoft DOA;60146;Patrick Neumann;100924;Riccardo Avanzato
1998;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;Oxsoft TOTM;60146;Patrick Neumann;100924;Riccardo Avanzato
1999;1190605;Dollmar S.p.A;2133401;Dollmar S.p.A;Caleppio di Settala;Italy;Oxsoft Gpo;60146;Patrick Neumann;100924;Riccardo Avanzato
2000;1190605;Dollmar S.p.A;2135079;Benvic Europe Spa;Ferrara;Italy;Oxsoft DOA;60146;Patrick Neumann;100924;Riccardo Avanzato
2001;1190605;Dollmar S.p.A;2135086;ICAIPLAST S.p.A;Vigevano;Italy;3G8;60146;Patrick Neumann;100924;Riccardo Avanzato
2002;1190605;Dollmar S.p.A;2135086;ICAIPLAST S.p.A;Vigevano;Italy;Oxsoft Gpo;60146;Patrick Neumann;100924;Riccardo Avanzato
2003;1190605;Dollmar S.p.A;2135576;Alfatherm Spa;Gallarate (VA);Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
2004;1190605;Dollmar S.p.A;2135577;Alfatherm Spa;Venegono Superiore (VA);Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
2005;1190605;Dollmar S.p.A;2135621;Limonta S.p.A;Costamasnaga;Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
2006;1190605;Dollmar S.p.A;2135710;Sovere S.p.A;Bassona;Italy;Oxsoft DOA;60146;Patrick Neumann;100924;Riccardo Avanzato
2007;1190605;Dollmar S.p.A;2135710;Sovere S.p.A;Bassona;Italy;Oxsoft Gpo;60146;Patrick Neumann;100924;Riccardo Avanzato
2008;1190605;Dollmar S.p.A;2136296;ALFATHERM;Gorla Minore (Varese);Italy;Oxsoft Gpo;60146;Patrick Neumann;100924;Riccardo Avanzato
2009;1190605;Dollmar S.p.A;2136727;Kerakoll SpA;Brugine;Italy;3G8;60065;Giorgio Sassi;100924;Riccardo Avanzato
2010;1190607;Kuraray Europe GmbH;2130487;Kuraray Europe GmbH;Troisdorf;Germany;3G8;60048;Katharina Rogers;101004;Marcel Koch
2011;1190607;Kuraray Europe GmbH;2134894;Kuraray Europe GmbH;Frankfurt am Main;Germany;3G8;60048;Katharina Rogers;101004;Marcel Koch
2012;1190607;Kuraray Europe GmbH;2135581;Kuraray Europe GmbH;Troisdorf;Germany;3G8;60048;Katharina Rogers;101004;Marcel Koch
2013;1190607;Kuraray Europe GmbH;2136944;Kuraray Europe GmbH;Frankfurt am Main;Germany;N-Butyraldehyde;60048;Katharina Rogers;101004;Marcel Koch
2014;1190608;HOKKO CHEMICAL INDUSTRY CO., LTD.;500064;ONE TIME CUSTOMER JAPAN;#;Japan;1,3-Butylene Glycol;60073;Keisuke Itakura;100287;Fumiko Nagata
2015;1190613;Nitroerg S.A.;2130500;Nitroerg S.A.;Krupski-Mlyn;Poland;2-Ethyl Hexanol;60050;Christian Kneist;100091;Nicole Krawczyk
2016;1190624;ORIENT GLORY TRADING LTD.;2130534;ORIENT GLORY TRADING LTD;HUANGPU;China;1,3-Butylene Glycol;60009;Eddie Chen;101084;Cecilia Fock
2017;1190624;ORIENT GLORY TRADING LTD.;2130534;ORIENT GLORY TRADING LTD;HUANGPU;China;Neopentyl Glycol;60009;Eddie Chen;101084;Cecilia Fock
2018;1190624;ORIENT GLORY TRADING LTD.;2130534;ORIENT GLORY TRADING LTD;HUANGPU;China;3G8;60009;Eddie Chen;101084;Cecilia Fock
2019;1190624;ORIENT GLORY TRADING LTD.;2130534;ORIENT GLORY TRADING LTD;HUANGPU;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2020;1190624;ORIENT GLORY TRADING LTD.;2130534;ORIENT GLORY TRADING LTD;HUANGPU;China;Isononanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2021;1190624;ORIENT GLORY TRADING LTD.;2131540;ORIENT GLORY TRADING LTD;KAOHSIUNG;Taiwan;TCD Alcohol;60009;Eddie Chen;101084;Cecilia Fock
2022;1190624;ORIENT GLORY TRADING LTD.;2131540;ORIENT GLORY TRADING LTD;KAOHSIUNG;Taiwan;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2023;1190624;ORIENT GLORY TRADING LTD.;2131540;ORIENT GLORY TRADING LTD;KAOHSIUNG;Taiwan;Isononanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2024;1190624;ORIENT GLORY TRADING LTD.;2131556;ORIENT GLORY TRADING LTD;KEELUNG;Taiwan;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2025;1190624;ORIENT GLORY TRADING LTD.;2132291;ORIENT GLORY TRADING LTD;Zhangjiagang;China;N-Butanol;60009;Eddie Chen;101084;Cecilia Fock
2026;1190624;ORIENT GLORY TRADING LTD.;2133952;ORIENT GLORY TRADING LTD;JIANGYIN;China;N-Propanol;60009;Eddie Chen;101084;Cecilia Fock
2027;1190624;ORIENT GLORY TRADING LTD.;2135870;Orient Glory Trading LTD;Xingang;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2028;1190624;ORIENT GLORY TRADING LTD.;2135871;Orient Glory Trading LTD;Taicang;China;1,3-Butylene Glycol;60009;Eddie Chen;101084;Cecilia Fock
2029;1190624;ORIENT GLORY TRADING LTD.;2135871;Orient Glory Trading LTD;Taicang;China;Neopentyl Glycol;60009;Eddie Chen;101084;Cecilia Fock
2030;1190624;ORIENT GLORY TRADING LTD.;2135871;Orient Glory Trading LTD;Taicang;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2031;1190624;ORIENT GLORY TRADING LTD.;2135871;Orient Glory Trading LTD;Taicang;China;Isononanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2032;1190624;ORIENT GLORY TRADING LTD.;2135961;Orient Glory Trading Ltd.;Zhongshan;China;Neopentyl Glycol;60009;Eddie Chen;101084;Cecilia Fock
2033;1190624;ORIENT GLORY TRADING LTD.;2136252;ORIENT GLORY TRADING LTD;Chengdu;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2034;1190624;ORIENT GLORY TRADING LTD.;2136304;Orient Glory Trading Ltd;Ningbo;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101084;Cecilia Fock
2035;1190624;ORIENT GLORY TRADING LTD.;2137182;Orient Glory Trading Ltd;Shandong;China;Valeric Acid;60009;Eddie Chen;101084;Cecilia Fock
2036;1190629;TROY SIAM CO.,LTD.;2135096;TROY SIAM CO.,LTD.;Laem Chabang;Thailand;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2037;1190629;TROY SIAM CO.,LTD.;2135096;TROY SIAM CO.,LTD.;Laem Chabang;Thailand;Isononanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2038;1190640;Helm AG;2132962;Solvay Chemicals GmbH;Rheinberg;Germany;N-Butyraldehyde;60004;Rudolf Pohl;100964;Yvonne Vogelsang
2039;1190640;Helm AG;2134676;Evonik Industries AG;Marl;Germany;N-Butyraldehyde;60090;Jens Nettler;100964;Yvonne Vogelsang
2040;1190640;Helm AG;2136169;Dow Europe GmbH;Böhlen;Germany;N-Butyraldehyde;60048;Katharina Rogers;100964;Yvonne Vogelsang
2041;1190640;Helm AG;2136772;INEOS SOLVENTS GERMANY GmbH;HERNE;Germany;N-Butyraldehyde;60090;Jens Nettler;100964;Yvonne Vogelsang
2042;1190640;Helm AG;2137736;OMV;Burghausen;Germany;N-Butyraldehyde;60048;Katharina Rogers;100964;Yvonne Vogelsang
2043;1190642;Kneho-Lacke GmbH;2131148;Kneho-Lacke GmbH;Horn-Bad Meinberg;Germany;N-Butyl Acetate;60048;Katharina Rogers;101089;Silke Gertz
2044;1190643;Sherwin-Williams Deutschland GmbH;2131150;Sherwin-Williams Deutschland GmbH;Wuppertal;Germany;N-Butyl Acetate;60065;Giorgio Sassi;101004;Marcel Koch
2045;1190644;Hesse GmbH & Co. KG;2131151;Hesse GmbH & Co. KG;Hamm;Germany;N-Butyl Acetate;60048;Katharina Rogers;101089;Silke Gertz
2046;1190644;Hesse GmbH & Co. KG;2131151;Hesse GmbH & Co. KG;Hamm;Germany;I-Butyl Acetate;60048;Katharina Rogers;101089;Silke Gertz
2047;1190648;Caldic Deutschland Chemie B.V.;2131161;Caldic Deutschland Chemie B.V.;Düsseldorf;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2048;1190648;Caldic Deutschland Chemie B.V.;2131161;Caldic Deutschland Chemie B.V.;Düsseldorf;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2049;1190648;Caldic Deutschland Chemie B.V.;2131161;Caldic Deutschland Chemie B.V.;Düsseldorf;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2050;1190648;Caldic Deutschland Chemie B.V.;2131161;Caldic Deutschland Chemie B.V.;Düsseldorf;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2051;1190652;Wacker-Chemie AG;2131167;Wacker-Chemie AG;Burghausen/Obb.;Germany;N-Butanol;60025;Bodo Ott;101089;Silke Gertz
2052;1190656;Kluthe France S.A.S.;2131172;Kluthe France S.A.S;Kuntzig;France;N-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2053;1190656;Kluthe France S.A.S.;2131172;Kluthe France S.A.S;Kuntzig;France;I-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2054;1190656;Kluthe France S.A.S.;2131172;Kluthe France S.A.S;Kuntzig;France;N-Butyl Acetate;60025;Bodo Ott;101064;Anna-Lena Niewerth
2055;1190657;Ciron S.A.;2131175;Produits Chimiques du Ciron;Barsac;France;N-Propyl Acetate;60056;Vincent Larger;101000;Milouda El Baghdadi
2056;1190657;Ciron S.A.;2131175;Produits Chimiques du Ciron;Barsac;France;N-Butyl Acetate;60056;Vincent Larger;101000;Milouda El Baghdadi
2057;1190657;Ciron S.A.;2131175;Produits Chimiques du Ciron;Barsac;France;I-Butyl Acetate;60056;Vincent Larger;101000;Milouda El Baghdadi
2058;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;N-Butanol;60025;Bodo Ott;101074;Gianpaolo Cecala
2059;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;N-Propanol;60025;Bodo Ott;101074;Gianpaolo Cecala
2060;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;2-Ethyl Hexanol;60025;Bodo Ott;101074;Gianpaolo Cecala
2061;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;N-Propyl Acetate;60025;Bodo Ott;101074;Gianpaolo Cecala
2062;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;N-Butyl Acetate;60025;Bodo Ott;101074;Gianpaolo Cecala
2063;1190661;CentiChem bv;2133222;Veembedrijf De Rijke;Botlek-Rotterdam;Netherlands;Isononanoic Acid;60025;Bodo Ott;101074;Gianpaolo Cecala
2064;1190664;Akzo Nobel Decorative Coatings B.V.;2131190;Akzo Nobel Decorative Coatings bv;Wapenveld;Netherlands;N-Butyl Acetate;60005;Andrew Lawson;101074;Gianpaolo Cecala
2065;1190666;Carmagnani Piemonte S.p.A.;2131605;Carmagnani Piemonte S.p.A.;Grugliasco;Italy;N-Butanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2066;1190666;Carmagnani Piemonte S.p.A.;2131605;Carmagnani Piemonte S.p.A.;Grugliasco;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2067;1190666;Carmagnani Piemonte S.p.A.;2131605;Carmagnani Piemonte S.p.A.;Grugliasco;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2068;1190669;Solvepi S.p.A;2131607;Solvepi S.p.A;Prata di Pordenone;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2069;1190669;Solvepi S.p.A;2131607;Solvepi S.p.A;Prata di Pordenone;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2070;1190669;Solvepi S.p.A;2136721;Sirca S.p.A;Noale ( VE );Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2071;1190671;Interchim Austria;2131593;Interchim Austria;Wörgl;Austria;2-Ethylhexanoic Acid;60050;Christian Kneist;101064;Anna-Lena Niewerth
2072;1190671;Interchim Austria;2131593;Interchim Austria;Wörgl;Austria;Isononanoic Acid;60050;Christian Kneist;101064;Anna-Lena Niewerth
2073;1190672;TEVA Pharmaceutical Works;2131197;TEVA Pharmaceutical Works PLC;Sajobabony;Hungary;I-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
2074;1190672;TEVA Pharmaceutical Works;2131199;TEVA Pharmaceutical Works;Debrecen;Hungary;I-Butanol;60050;Christian Kneist;100091;Nicole Krawczyk
2075;1190672;TEVA Pharmaceutical Works;2131199;TEVA Pharmaceutical Works;Debrecen;Hungary;I-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
2076;1190672;TEVA Pharmaceutical Works;2135781;TEVA Pharmaceutical Works;Sajóbábony;Hungary;I-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
2077;1190673;Akzo Nobel Industrial;500090;ONE TIME CUSTOMER SWEDEN;#;Sweden;TCD Alcohol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
2078;1190673;Akzo Nobel Industrial;2131200;Akzo Nobel Industrial Coatings AB;Arloev;Sweden;N-Butyl Acetate;60005;Andrew Lawson;101064;Anna-Lena Niewerth
2079;1190673;Akzo Nobel Industrial;2137368;Akzo Nobel Industrial Coatings AB;Arlöv;Sweden;TCD Alcohol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
2080;1190678;Finalin GmbH;2131733;Finalin GmbH;Hamburg;Germany;N-Butyl Acetate;60048;Katharina Rogers;101089;Silke Gertz
2081;1190680;Brenntag International;2132572;Brenntag International Chemicals Gm;Local Port;Egypt;2-Ethyl Hexanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2082;1190680;Brenntag International;2135731;Brenntag International Chemicals Gm;Rotterdam;Netherlands;2-Ethyl Hexanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2083;1190681;Akzo Nobel Hilden GmbH;2133379;Akzo Nobel Hilden GmbH;Hilden;Germany;N-Butyl Acetate;60005;Andrew Lawson;101089;Silke Gertz
2084;1190682;Friedrich Scharr KG;2131215;Friedrich Scharr KG;Stuttgart;Germany;N-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2085;1190682;Friedrich Scharr KG;2131215;Friedrich Scharr KG;Stuttgart;Germany;I-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2086;1190682;Friedrich Scharr KG;2131215;Friedrich Scharr KG;Stuttgart;Germany;N-Butyl Acetate;60025;Bodo Ott;101064;Anna-Lena Niewerth
2087;1190682;Friedrich Scharr KG;2131215;Friedrich Scharr KG;Stuttgart;Germany;I-Butyl Acetate;60025;Bodo Ott;101064;Anna-Lena Niewerth
2088;1190682;Friedrich Scharr KG;2131224;Adler-Werk Lackfabrik;Schwaz;Austria;N-Butyl Acetate;60025;Bodo Ott;101064;Anna-Lena Niewerth
2089;1190685;Kluthe Benelux B.V.;2131579;Kluthe Benelux B.V.;Alphen A/D Rijn;Netherlands;N-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2090;1190685;Kluthe Benelux B.V.;2131579;Kluthe Benelux B.V.;Alphen A/D Rijn;Netherlands;I-Butanol;60025;Bodo Ott;101064;Anna-Lena Niewerth
2091;1190685;Kluthe Benelux B.V.;2131579;Kluthe Benelux B.V.;Alphen A/D Rijn;Netherlands;N-Butyl Acetate;60025;Bodo Ott;101064;Anna-Lena Niewerth
2092;1190686;Milano Colori S.r.l;2131230;Lechler;Como Rebbio (CO);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2093;1190686;Milano Colori S.r.l;2131231;Chimica CBR S.p.A;Povegliano Veronese;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2094;1190686;Milano Colori S.r.l;2131231;Chimica CBR S.p.A;Povegliano Veronese;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2095;1190686;Milano Colori S.r.l;2131232;PPG Industries Italia SRL;Caivano (NA);Italy;Isononanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2096;1190686;Milano Colori S.r.l;2131233;ICA Ind. Chimica Adriatica S.p.A;Civitanova Marche;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2097;1190686;Milano Colori S.r.l;2131235;Inver S.p.A.;Minerbio (BO);Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2098;1190686;Milano Colori S.r.l;2131236;ICA Ind. Chimica Adriatica S.p.A;Civitanova Marche;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2099;1190686;Milano Colori S.r.l;2131243;Sircolor S.r.l.;La Morra (Cuneo);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2100;1190686;Milano Colori S.r.l;2131243;Sircolor S.r.l.;La Morra (Cuneo);Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2101;1190686;Milano Colori S.r.l;2131246;Colorificio Zetagi S.p.A.;Olmo di Creazzo;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2102;1190686;Milano Colori S.r.l;2131247;Flint Group Italia S.p.A;Caronno Pertusella (VA);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2103;1190686;Milano Colori S.r.l;2131249;Ilario Ormezzano SAI-SRL;Bollate (Milano);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2104;1190686;Milano Colori S.r.l;2131249;Ilario Ormezzano SAI-SRL;Bollate (Milano);Italy;Isononanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2105;1190686;Milano Colori S.r.l;2131931;ICRO Coatings S.p.A;Cinto Caomaggiore;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2106;1190686;Milano Colori S.r.l;2131931;ICRO Coatings S.p.A;Cinto Caomaggiore;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2107;1190686;Milano Colori S.r.l;2132140;Sapici S.p.A;San Cipriano Po;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2108;1190686;Milano Colori S.r.l;2132544;Renner Italia S.p.A;Minerbio;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2109;1190686;Milano Colori S.r.l;2133696;Isello Vernici SrL;Brendola;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2110;1190686;Milano Colori S.r.l;2133696;Isello Vernici SrL;Brendola;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2111;1190686;Milano Colori S.r.l;2134668;EP Vernici S.r.L;Solarolo;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2112;1190686;Milano Colori S.r.l;2134724;Salchi Metalcoat;Burago Molgora  ( MI);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2113;1190686;Milano Colori S.r.l;2134773;Ica S.p.A Divisione Italian Coating;Romano d ´Ezzelino;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2114;1190686;Milano Colori S.r.l;2134963;COIM S.p.A;Offanengo;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2115;1190686;Milano Colori S.r.l;2134971;Dichem SRL;Quarto (NA);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2116;1190686;Milano Colori S.r.l;2135149;S.A.P.I.C.I. S.p.A.;Cernusco Sul Naviglio (MI);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2117;1190686;Milano Colori S.r.l;2136443;PPG Industries (UK) Ltd.;Stowmarket;United Kingdom;TMP;60065;Giorgio Sassi;100924;Riccardo Avanzato
2118;1190686;Milano Colori S.r.l;2136753;A&M LOGISTIC;Rivanazzano Terme - PV;Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2119;1190686;Milano Colori S.r.l;2136942;Novaresine S.r.L.;Cola di Lazise;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2120;1190686;Milano Colori S.r.l;2137023;Lamberti Micro Polymers SRL;Nerviano;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2121;1190686;Milano Colori S.r.l;2137023;Lamberti Micro Polymers SRL;Nerviano;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2122;1190686;Milano Colori S.r.l;2137097;Sprintchimica SPA;Pontassieve;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2123;1190686;Milano Colori S.r.l;2137167;Verinlegno S.p.A;Massa e Cozzile;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2124;1190686;Milano Colori S.r.l;2137231;Milano Colori S.r.l;Busto Arsizio;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2125;1190686;Milano Colori S.r.l;2137231;Milano Colori S.r.l;Busto Arsizio;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2126;1190686;Milano Colori S.r.l;2137683;Milano Colori S.r.l;Paderno Dugnano (MI);Italy;TMP;60065;Giorgio Sassi;100924;Riccardo Avanzato
2127;1190686;Milano Colori S.r.l;2137683;Milano Colori S.r.l;Paderno Dugnano (MI);Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;101059;Laura Couto Junqueira
2128;1190686;Milano Colori S.r.l;2137683;Milano Colori S.r.l;Paderno Dugnano (MI);Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2129;1190686;Milano Colori S.r.l;2137683;Milano Colori S.r.l;Paderno Dugnano (MI);Italy;Oxsoft TOTM;60065;Giorgio Sassi;100924;Riccardo Avanzato
2130;1190686;Milano Colori S.r.l;2137753;Giovanni Bottigelli S.p.A;Busto Arsizio;Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
2131;1190686;Milano Colori S.r.l;2137763;Alfatherm SpA;Gorla Minore;Italy;Oxsoft Gpo;60065;Giorgio Sassi;100924;Riccardo Avanzato
2132;1190686;Milano Colori S.r.l;2137801;Nuova S.I.V.A.M SpA;Bareggio;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2133;1190686;Milano Colori S.r.l;2137801;Nuova S.I.V.A.M SpA;Bareggio;Italy;I-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2134;1190686;Milano Colori S.r.l;2137836;SPAC SpA;Arzignano;Italy;Oxsoft TOTM;60065;Giorgio Sassi;100924;Riccardo Avanzato
2135;1190687;Chemada Fine Chemicals Company;2132137;Chemada Fine Chemicals Company;Doar Na Negev;Israel;Isobutyric Acid;60065;Giorgio Sassi;100964;Yvonne Vogelsang
2136;1190687;Chemada Fine Chemicals Company;2132137;Chemada Fine Chemicals Company;Doar Na Negev;Israel;Butyric Acid;60065;Giorgio Sassi;100964;Yvonne Vogelsang
2137;1190688;Bruno Bock;2131147;Bruno Bock;Marschacht;Germany;N-Butanol;60048;Katharina Rogers;101089;Silke Gertz
2138;1190688;Bruno Bock;2131147;Bruno Bock;Marschacht;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101089;Silke Gertz
2139;1190690;Jungbunzlauer Ladenburg GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;3G8;60025;Bodo Ott;101089;Silke Gertz
2140;1190690;Jungbunzlauer Ladenburg GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;OXBLUE DOSX;60025;Bodo Ott;101089;Silke Gertz
2141;1190690;Jungbunzlauer Ladenburg GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;Oxsoft Gpo;60025;Bodo Ott;101089;Silke Gertz
2142;1190690;Jungbunzlauer Ladenburg GmbH;2131254;Jungbunzlauer Ladenburg GmbH;Ladenburg;Germany;N-Butanol;60025;Bodo Ott;101089;Silke Gertz
2143;1190691;Lenz Chemie GmbH;2132561;Lenz Chemie GmbH;Westerburg - Sainscheid;Germany;N-Butyl Acetate;60048;Katharina Rogers;101089;Silke Gertz
2144;1190692;Rhein Chemie Rheinau GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;Oxsoft TOTM;60048;Katharina Rogers;100944;Sabrina Becker
2145;1190692;Rhein Chemie Rheinau GmbH;2131258;Rhein Chemie Rheinau GmbH;Mannheim;Germany;I-Butanol;60048;Katharina Rogers;100944;Sabrina Becker
2146;1190692;Rhein Chemie Rheinau GmbH;2131258;Rhein Chemie Rheinau GmbH;Mannheim;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;100944;Sabrina Becker
